id,sentence,label
1521_3,"It displays the certificate signer information, but you could easily upload two certificates with different CNs (service names) issued by a single CA and you would have no way of telling them apart.",0
1522_1,"Minimally it should show the CN from the subject which matches the service name you provide in client code, along with the CN of the signer.",0
1523_1,Ideally it would allow you to download the certificate for verification or at least provide a md5 hash of the uploaded certificate.,0
1523_2,Right now you can upload an unsupported certificate or even self-signed cert and apphub will not provide any feedback.,0
1523_3,Allow the user to be able to set a custom reminder time such as 2 hours or 1.5 hours before the Calendar entry.,1
1523_4,At present you only provide fixed values like 1hr or 18hr before!,0
1523_5,tesco club card app shows you points and you have you clubcard bar code avaible on your phone to scan at checkout,0
1524_1,"apps has your nectar that you are able to scan in stores, also shows you your points balance, and allows you to shop online and collect more nectar points.",0
1525_1,"Currently, you can submit an app to all countries, or specific countries.",0
1525_2,I would like a button I can click that will only select the countries for which Microsoft already accounts for any taxes.,1
1525_3,Xbox Live_ï¿_ï¿___ï¿_____ï¿___ï¿_ï¿_ï¿_ï¿_ï¿__ï¿_ï¿__ï¿___ï¿______ï¿_ï¿_____ï¿___ï¿___ï¿_ï¿_ï¿___ï¿_Ó±_ï¿____ï¿__ï¿___Êç_ï¿______ï¿___ï¿___ï¿_ï¿__ï¿___ï¿_ï¿________ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿__ __ï¿__ï¿___ï¿__ï¿___ï¿___ï¿_ï¿__ï¿_ï¿_ï¿_____ï¿__ï¿_ï¿___ï¿_____ï¿__(StandardTileData)__ï¿_____ï¿___ï¿___ï¿__ï¿____ï¿__ï¿________ï¿__ï¿______ï¿__ï¿___ï¿_______ï¿__ï¿____ï¿________ï¿___ï¿______ï¿_ï¿___ï¿_ï¿__ï¿_____ï¿___ï¿___ï¿___ï¿___ï¿___ï¿__ _ï¿___ï¿____ï¿_____ï¿___ï¿_ï¿_ï¿________ï¿___ï¿________ï¿_ï¿__ï¿_ï¿___ï¿__ï¿___Êç_ï¿______ï¿___ï¿____ï¿__ï¿______ï¿___ï¿_ï¿_____ï¿_ï¿_ï¿__ï¿__ï¿__ï¿___ï¿___ï¿___ï¿__ _____ï¿__ï¿___ï¿_ï¿__ï¿___ï¿_ï¿__ï¿___ï¿___ï¿___ï¿___ï¿__,0
1526_1,ï¿__ï¿__ï¿_ï¿_â£Åï¿_____ï¿____ï¿_ï¿_ï¿_âê‰WIN7__ï¿____ï¿___ï¿___ï¿_ï¿_ï¿_ï¿___â£Åï¿____ï¿__ ï¿__ï¿____ï¿__ï¿_ï¿__ï¿_ï¿___ï¿_Ó«__ï¿_____ï¿_ï¿__ï¿_________ï¿__ ï¿__ï¿_ï¿__ï¿______ï¿_âèè___ï¿_____ï¿_ï¿__ï¿______ï¿_ï¿_ï¿_ï¿___ï¿__ãèçÓ«_ï¿__ï¿__ï¿_ï¿__ï¿____âêçï¿______ï¿__ï¿__ï¿__,0
1527_1,"Even the best-optimized app (Jeff Wilcox' 4th & mayor app comes to mind) is slow to start, compared with the included apps (like calendar or hubs).",0
1527_2,It's AFAIK impossible to create an app that opens as soon as it's tapped.,0
1528_1,"My app takes approx two seconds to run, even though it only loads a single image and shows no splash screen... You should work on that - I have run out of options to make it faster.",0
1529_1,BTW: http://channel9.msdn.com/events/BUILD/BUILD2011/APP-827T,0
1529_2,_ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿____ï¿___ï¿__ï¿___ï¿__ï¿____ï¿___ï¿_ï¿_ï¿___ï¿___ï¿___ï¿______ï¿___ï¿___ï¿___ï¿_ï¿_ï¿__ï¿_ï¿_ï¿_ï¿__ï¿__ï¿_ï¿__ï¿_Ó±_ï¿__App Hubâè©___ï¿_ï¿___ï¿_ï¿__ï¿___ï¿____ï¿__ï¿_ï¿____ï¿__ï¿_____ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿___ï¿______ï¿___ï¿__ï¿_ï¿_ï¿___ï¿_____ï¿_ï¿_ï¿_ï¿___ï¿___ï¿_________ï¿___ï¿___ï¿___ï¿_ï¿__ï¿___ï¿_ï¿__ï¿___ï¿___ï¿___ï¿__ ___: __ï¿__ï¿___ï¿____ï¿__ï¿___ï¿_ï¿__ï¿______ï¿_ï¿_____ï¿_ï¿___ï¿__ï¿___ï¿___ï¿_ï¿_ï¿_____ï¿_ï¿_ï¿_ï¿_ï¿______ï¿__ï¿_ï¿__ï¿__ï¿_ï¿__ï¿__âè©____ï¿__ï¿_ï¿___ï¿_ï¿____ http://social.msdn.microsoft.com/Forums/ja-JP/wpmarketplaceja/thread/ccc0be72-9eb9-4853-9aeb-e4bbdaf3aa87 _____ï¿__ï¿__WP_ï¿_ï¿_ï¿___ï¿_ï¿___ï¿____ï¿____ï¿__ï¿__ï¿______ï¿___ï¿___ï¿______ï¿_ï¿_____ï¿____ï¿__ï¿___ï¿_______Çè__Marketplace__ï¿__ï¿__ï¿____ï¿______ï¿___ï¿_ï¿__ï¿______ï¿_ï¿__ï¿______ï¿_ï¿__ï¿_ï¿_____ï¿__Windows Phone__ï¿______ï¿__ï¿_ï¿__ï¿______ï¿___ï¿___ï¿____ï¿__ï¿____ï¿_ï¿___ï¿___ï¿______ï¿___ï¿_ï¿__ï¿______ï¿_ï¿__ï¿______ï¿_ï¿__ï¿_ï¿_ï¿_ï¿__ï¿___ï¿__âè†ï¿__ï¿__ï¿___ï¿_ï¿_____ï¿___ï¿_ï¿__ï¿_ï¿__ï¿___ï¿___ï¿___ï¿__ ï¿_______ï¿___ï¿___ï¿_ï¿_W-8BEN_ï¿_ï¿_ï¿____ï¿_____ï¿____ï¿_ï¿__ï¿____ï¿__ï¿___ï¿_____âê‰__ï¿__ï¿_ï¿_ï¿__ï¿__ï¿_ï¿__ï¿_ï¿__ï¿______ï¿_ï¿__ï¿_ï¿__ï¿___ï¿___ï¿___ï¿__,0
1530_1,Support file transfer such as PDF files,1
1531_1,wp7updates battery saver,0
1531_2,"Allow developers to implement an interface(s) on a user control and ""submit"" that instead of just filling in a tile data structure.",1
1532_1,"This will make tiles truly ""live"" and open up the live of WP7 to new applications.",0
1533_1,This is also completely secure because the runtime can analyze the class (and it's IL) being submitted.,0
1533_2,A bevy of restrictions can also be heaped on the said user control in order to maintain performance and not sap battery life.,1
1533_3,"Let Live tiles be live, please.",1
1533_4,when an alarm pops up an option to edit the reminder should be included instead of having to constantly hit snooze or exit the reminder and go into the object itself,0
1534_1,"The ""{x:Static NumericConstant}"" way of accessing code page constants in XAML page already exists in WPF.",0
1535_1,"This approach will provide an elegant way of accessing constants both in code and XAML pages in Silverlight, and for my immediate need in Windows Phone 7.",1
1535_2,"For instance, public partial class App : Application { public const int ImageHeight= 173; ... } in App.xaml.cs and accessing the constant ImageHeight in a XAML page as: <Image Height=""{x:Static App.ImageHeight}"" ... is a neater way of coding as compared to alternative approaches.",0
1535_3,Please please incorporate this in future release.,1
1536_1,I need a posibility to set the keyboard language from code.,1
1536_2,"the focus on TextBox1 opens the keyboard with the german layout, the focus on TextBox2 opens the keyboard with a greek layout.",0
1536_3,"on desktop under net 2.0/3.5 is this no problem: Windows Forms: InputLanguage.CurrentInputLanguage = InputLanguage.FromCulture(new System.Globalization.CultureInfo(""ar-EG"")) WPF: (This is exact what i need) InputLanguageManager.SetInputLanguage(textBox1, new System.Globalization.CultureInfo(""en-US"")); InputLanguageManager.SetRestoreInputLanguage(textBox1, true); I have tested this and it works fine.",0
1536_4,"If the keyboard is not installed, nothing changes and the current layout remain.",0
1537_1,"Please implement this, it is important for me for a translation application.",1
1538_1,"I suggest to create hardware ratings, like ones in Winows 7 (WEI), for the smartphone in order to help both users and developers to match hardware with apps or games.",1
1538_2,I think that this ratings will even enable developers to create different versions of the same app pointing to specific hardware.,0
1538_3,It would be nice to be able to use the computer keyboard when using the emulator.,1
1538_4,It's a bit frustrating to type with the mouse.,0
1538_5,"we can't use some important libraries in the background agent like ""Microsoft.devices.sensors"" that limite our power to creat a good application",0
1538_6,"currently you can only pin an album, but it would be useful if you can pin a single image as a tile.. that way you have easy access to a it.",1
1538_7,ie.,0
1538_8,"school schedule, bus route, or a picture of someone you like...",0
1538_9,The current AdControl crashes any app which uses the silverlight/XNA hybrid mode.No debug data..no stack trace..,0
1538_10,Apparently this has never worked nor communicated to Devs!,0
1538_11,"I normally wouldn't say ""This is unexceptable"" but given that silverlight/xna hybrid is the new big thing for WP7, this issue needs immediate attention.",1
1538_12,...which is useful if you want to add an appointment with the same time/location/notes as a previous one.,0
1538_13,"Currently when you press and hold an appointment in the calendar, you have the option to Edit or Delete.",0
1538_14,"You either have re-enter all the info, or change the date of the old appointment (but that's not ideal because you lose record of old appointments)",0
1538_15,App Hub_ï¿_ï¿_ï¿____ï¿____ï¿___ï¿_ï¿_ï¿_ï¿__ï¿_ï¿____ï¿____ï¿_ï¿__ï¿_____âèèï¿_ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿_ï¿__ï¿___ï¿___ï¿__ ï¿__ï¿___ï¿_ï¿_ï¿__ï¿_ï¿_ï¿___ï¿______ï¿_ï¿__ï¿_ï¿__ï¿___ï¿___ï¿___ï¿__,0
1538_16,"local scout should show more than just 20 results, there should be the ability to state the radius from current location and all businesses within that radius should be shown, which could greatly exceed 20. also, if searching a company name for a small business/restaurant, it would be good if that could show within local results.",1
1538_17,"often i try to search for a restaurant and there is no result under local, instead i have to find their website and then their postcode.",0
1538_18,"this would save me that hastle, and make planning journeys much simpler.",1
1539_1,Allow an app to disable text messaging preview.,1
1540_1,__ï¿__ï¿___ï¿____ï¿_ï¿___ï¿___ï¿____ï¿__ï¿___ï¿___ï¿_______ï¿________ï¿_ï¿__ï¿_ï¿_ï¿___ï¿___ï¿______ï¿___ï¿_ï¿__ï¿___ï¿___ï¿_ï¿__ï¿___ï¿_ï¿__ï¿_ï¿__ï¿______ï¿__ï¿___ï¿___ï¿____ï¿__ï¿___ï¿__ï¿_____ï¿__ï¿_____ï¿___ï¿___ï¿__ï¿____ï¿_ï¿__ï¿___ï¿__ï¿_ï¿__ï¿__ï¿__ï¿___ï¿___ï¿__ï¿___ï¿___ï¿___ï¿______ï¿_ï¿__ï¿_ï¿__ï¿_ï¿___ï¿__ï¿___ï¿__ï¿_ï¿_____ï¿_ï¿_ï¿__ï¿_ï¿__ï¿___ï¿___ï¿___ï¿__ï¿___ï¿____ï¿_ï¿__ï¿_ï¿__ï¿_ï¿__ï¿__âè±_____ï¿_ï¿___ï¿___ï¿___ï¿___ï¿___ï¿__ ï¿__ï¿_ï¿___ï¿_______ï¿_ï¿____ï¿_______ï¿______ï¿___ï¿_ï¿__ï¿__ï¿___ï¿___ï¿____ï¿__ï¿____ï¿___ï¿__ï¿_ï¿__ï¿___ï¿___ï¿______ï¿_ï¿__ï¿___ï¿_ï¿__ï¿__ï¿___ï¿___ï¿___ï¿___ï¿_ï¿__ï¿___ï¿___ï¿___ï¿_ï¿__ï¿__ï¿_ï¿_ï¿_____ï¿_ï¿__ï¿_ï¿__ï¿___ï¿___ï¿___ï¿___ï¿_____ï¿____ï¿___ï¿_ï¿___ï¿__ï¿_______ï¿__ï¿___ï¿___ï¿___ï¿_ï¿__ï¿___ï¿_ï¿__ï¿__ï¿__ï¿__ï¿___ï¿_ï¿__ï¿___ï¿___ï¿___ï¿_ï¿____ ï¿_ï¿__ï¿__ï¿_____ï¿_ï¿__ï¿___ï¿___ï¿____ï¿_ï¿________ï¿__ï¿___ï¿___ï¿___ï¿___ï¿___ï¿______ï¿__ï¿_ï¿___ï¿___ï¿_ï¿_ï¿___ï¿___ï¿____ï¿__ï¿___ï¿___ï¿_______ï¿__ï¿_ï¿__ÊÅ_ï¿_____âèèï¿_ï¿___ï¿___ï¿_ï¿__ï¿__ï¿____ï¿____ï¿__ï¿___ï¿___ï¿___ï¿______ï¿_ï¿__ï¿_________ï¿___ï¿_ï¿_ï¿__ï¿_____ï¿_____ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿______ï¿___ï¿_ï¿__ï¿___ï¿_ï¿__ï¿__ï¿_ï¿___ï¿______ï¿_ï¿__ï¿___ï¿___ï¿__,0
1542_1,Allow users to link their app with the 'me' and 'people' hub directly.,1
1542_2,"Now that we have API access to contact information it would be useful to immediately be able to click on a contact and open it in a related app, e.g.",1
1542_3,"Skype, twitter, etc.",0
1543_1,Add a full support of RegionInfo and add possibility to instanciate one with two letter iso code.,1
1543_2,"SO, we can use it to dispal country name with user language.",0
1544_1,"Add option to hide keyboard: specially when you want to copy a long text.. the keyboard takes around 60% of your LCD space, leaving you with a tiny window to work with.",1
1544_2,Exactly As The Title Says.,0
1544_3,can you please create a tesco clubcard app,1
1545_1,Allow the ability to view SSL Certificates on HTTPS Connections in IE and have the option to install the CA.,1
1545_2,A lot of programs provide navigation and GPS maps.,0
1545_3,"Some of them allows user to store ""Favorites"".",0
1545_4,But they did not integrate each other: If I save POI in one program it will not be shown in other.,0
1545_5,I suggests to add some kind of Storage to store GPS POI.,1
1545_6,In addition this storage may have integration with contacts to allow user have geographical map of his contacts.,0
1548_1,port Internet Explorer 10 to a mobile version (as soon as ie10 is ready) to get all new ie10 features to our mobile phones so we can build better webapps for windows phone.,0
1548_2,pls support fixed possitioned elements!!,1
1549_1,ie9mobile does not do this :(,0
1549_2,I'd like to have tiles of various colours on my start screen.,1
1549_3,Like in the Nokia ad graphics.,0
1549_4,It's a bit dull to have nearly all tiles the same colour.,0
1549_5,Maybe a theme that just picks colours from the standard set and distributes them among the tiles that don't have their own colour.,0
1549_6,"Allow access to raw data such as signal strength imformation to allow creation of indoor location positioning using available wifi, bluetooth or cellular networks when no gps data is available.",1
1549_7,"I think Grid view of app list can ease access to app.app icons arrange such as photos in album, without name or any other description.",0
1549_8,I guess it can fitt by 4 app icon ib each row.,0
1549_9,"I just downloaded a supposedly free app for my iPad and yet again it had limited functionality, filled with ads and required me to purchase an upgrade license.",0
1549_10,"I really have no objection to paying for an app if the developer has done an awesome job, but I take offence to the fact there are developers who mislead customers with the promise of something free and only mention the ads and limited functionality etc once you run it.",0
1549_11,"So with that, I really do appreciate the fact the Marketplace and developer API's allow for demo mode, and I sincerely hope that the underhanded practices mentioned won't slip through in the future.",1
1549_12,"So with that, I really do appreciate the fact the Marketplace and developer API's allow for demo mode, and I sincerely hope_ï¿__ more",0
1549_13,"currently when you miss a toast notification, you have no way to check what it was..",0
1549_14,It would be nice if there were an app that logged things that happen on your phone: ie.,1
1549_15,3:30pm Weather App: received weather update.. it would be also great if there were an icon in the status bar that indicates that that are new events/notifications..,1
1551_1,"add a search button inside each SMS conversation, to find a specific thing you said.",1
1551_2,"the current search in Office only works on titles of OneNote docs, but not their content.. which is not very useful!",0
1552_1,I'd like the ability for an application to be quick loaded from the right-hand corder of the lock keypad.,1
1552_2,"If that's not possible, allow a button to be overriden and pressed during the locked screen process.",1
1552_3,"This would allow an app (quick view of calendar, twitter, or something else that could be sensitive) to be viewed quickly without having to login.",0
1552_4,"Then, it would be up to the app developer to allow that functionality.",0
1552_5,I have a specific app idea that won't work without this.,0
1552_6,Please feel free to contact me directly regarding this.,0
1552_7,Push Notification __ï¿__ï¿___ï¿___ï¿_ï¿__ï¿____ï¿__ï¿___ï¿_______ï¿__ï¿___ï¿_ï¿_____ï¿___ï¿__ï¿_Ó«_ï¿______ï¿____ï¿__ï¿___ï¿_ï¿_ï¿____ï¿_Óèï¿___ï¿_______ï¿_ï¿___ï¿___ï¿_____âè†ï¿__ï¿__ï¿_ï¿__ï¿______ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿___ï¿_ï¿_ï¿_____ï¿__ï¿_ï¿__ï¿_ï¿_ï¿____ï¿__ï¿______ï¿___ï¿_ï¿__ï¿______ï¿___ï¿___ï¿___ï¿__ Apple (iOS) _ï¿_ï¿_____ï¿___ï¿___ï¿_ï¿_AppHub _ï¿______ï¿_ï¿_ï¿_ï¿___ï¿______ï¿_ï¿_ï¿___ï¿_ï¿_ï¿___ï¿_ï¿__ï¿_____ï¿___ï¿___ï¿___ï¿__ http://msdn.microsoft.com/en-us/library/ff941099(v=vs.92).aspx,0
1552_8,BatterySaver controls are buried fairly deep in the Settings menu.,0
1553_1,I want to be able to turn it on/off from an app.,1
1553_2,"I find that I want the batterysaver on most of the time, or my phone barely lasts a day without being plugged in.",0
1554_1,"Also, I want to be able to set the % left of power for when the batterysaver kicks in.",1
1555_1,The default setting is way too late--I'd prefer 50% or more remaining before turning on.,0
1555_2,There are several certification requirements from Microsoft that are impossible to test without a physical Windows Phone device.,0
1555_3,"The requirements that involve phone calls, text messages, and zune hub music are all impossible to test from within the emulator.",0
1555_4,It'd be very convenient for developers without actual devices to test their apps for the certification requirements if everything could actually be tested with the emulator.,1
1556_1,Please upgrade the YouTube App by Microsoft Corp. with Metro UI instead directing to a mobile site.,1
1557_1,"In trying to develop a custom playlist application, it is apparent that it is impossible to integrate the BackgroudAudioPlayer with the XNA.MediaLibrary.",0
1557_2,"This means that applications that wish to use the capabilities of the BackgroundAgent are restricted to using only local audio files that are deployed with teh application, or audio streaming sources.",0
1558_1,There is no way to access the phone's MediaLibray.Songs to have the BAP play these files in teh background.,0
1558_2,This is highly restrictive because we can only use the MediaPlayer for foreground applications.,0
1558_3,Unless of course we go with a predetermined SongCollection such as SongCollection limitedPlaylist = new MediaLibrary.Songs; This stops the ability to create custom playlists.,0
1558_4,There are really a number of ways MS could address this limitation: 1.,0
1558_5,Expose the SongCollection class so we can add and remove song objects from custome song collections.,1
1558_6,"This way we can pass the entire SongCollection object to the MediaPlayer.Play() method, and providing we don't stop the MediaPlayer, the entire playlist will continue to play despite other foreground applications running.",0
1558_7,Allow the BackgorundAudioAgent to utilise the XNA framework so that the device's song library can be played and manipulated from the background.,1
1558_8,You would also need to provide a conversion mechanism to convert a Song to an AudioTrack - as is the default file type for the BAP.,1
1558_9,Relax the restrictions around application running under a locked screen and/or in the background.,1
1558_10,"So long as the user must explicitally accept the use of teh app in the background, then why is it an issue.",0
1558_11,"Users understand the additional strain this would potentially put on battery life, but by accepting they agree that it's okay.",0
1558_12,"These are only my suggestions, there may be smarter ways to achieve this, but in the end, the current functionallity is pointless.",0
1558_13,Unless of course we go with a predetermined SongCollection such as SongCollection limitedPlaylist =_ï¿__ more,0
1558_14,1.ï¿_ï¿_ï¿__________ï¿_______ï¿__ï¿___________ï¿_ï¿___ 2.WiFiï¿__Óèï¿_________ï¿___ï¿____ï¿_âèè____ï¿____ï¿__ÓÅâ±è_ï¿_WiFi_ï¿_ï¿__ï¿___ï¿___ï¿_ï¿_____ 3.ï¿__ÓçÓ«ï¿_ï¿__ï¿__ï¿_ï¿__Óèï¿_________ï¿_ï¿_ï¿___ï¿_ï¿__ï¿____ï¿___ï¿___ï¿_ï¿__ï¿___ï¿_ï¿__ï¿______ï¿__ï¿__ï¿_ï¿_ï¿___,0
1558_15,We need the ability to build apps that are capable of video editing for WP!,1
1559_1,"Please DevGroup make this APIs should enable developers to build apps that include the ability to do video trimming, editing, and saving to the video library.",1
1559_2,This is needed to build VoIP application.,0
1560_1,Playing audio stream in loudspeaker is uncomfortable for users.,0
1560_2,"sir, i have samsung omnia w. its running latest update.",0
1560_3,"when i charged my phone, then the key press becomes laggy and hard",0
1562_1,Allow applications to define custom shaders in HLSL.,1
1563_1,This will allow sophisticated game graphics and real-time image processing.,0
1563_2,Also allow access to MP4 encoder library (hardware accelerated) so apps can generate their own videos.,1
1564_1,"This should also allow apps to read existing videos, modify frames and write them back.",0
1564_2,for gps tracking apps,0
1565_1,_____Çè___ï¿____ï¿__ï¿___ï¿___ï¿_ï¿___________ï¿_ï¿___ï¿__ï¿_ï¿_ï¿____ï¿__ï¿__ï¿__ï¿_ï¿__ï¿__ï¿____ï¿__ï¿__________ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿_ï¿____ï¿_______ï¿__ï¿_ï¿_Condensed_ï¿_ï¿__ï¿___ï¿______ï¿_ï¿_______ï¿__ï¿__ï¿___ï¿_ï¿__ï¿___ï¿_ï¿__ï¿_ï¿_____ï¿_ï¿__ï¿___ï¿___ï¿___ï¿__ï¿_ï¿__ï¿__ï¿_âê‰âçÅ_ï¿____ï¿__ï¿___ï¿_________ï¿_ï¿__ï¿___ï¿___ï¿_ï¿__ï¿_ï¿_ï¿____ï¿__Pivot____ï¿___ï¿___ï¿___ï¿___ï¿___ï¿_ï¿___ï¿_____ï¿___ï¿___ï¿_ï¿________ï¿__ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿___ï¿__ï¿__ï¿__ï¿_ï¿__ï¿_ï¿__ï¿___ï¿_________ï¿___ï¿__âççï¿_ï¿_ï¿___ï¿_ï¿___ï¿___ï¿___ï¿___ï¿___ï¿______ï¿____ï¿__ï¿___ï¿__(Segoe)_ï¿_ï¿_ï¿___ï¿___x-height__ï¿___ï¿__ï¿___ï¿___ï¿___ï¿_ï¿______Çè___ï¿____ï¿__ï¿___ï¿______ï¿_ï¿__ï¿_ï¿_____ï¿___ï¿___ï¿____ï¿__ï¿___ï¿_______ï¿_____ï¿___ï¿____________ï¿_ï¿__ï¿___ï¿______ï¿_ï¿__ï¿_ï¿_____ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿___ï¿___ï¿___ï¿__,0
1566_1,"There is an Android app which displays all local wifi connections, with their channel number, strength and, of course, name.",0
1567_1,WPF7 should have one like this too!,1
1567_2,"Currently, I can detect and control what the embedded Zune player is currently playing.",0
1567_3,The same can't be done with 3rd party apps implementing background audio streaming like soundtracker etc.,0
1567_4,"Hello, thank you for this site.",0
1567_5,I was very happy to be able to scan barcodes from the search button and I would like to use this in my application.,0
1567_6,I can see two ways of accessing the barcode scan.,0
1567_7,"From the search button as it is right now, user scans a bar code, sees the output of the search where he can tap on the icon of the decoded barcode and could be given the choice of an application who can use such information.",0
1567_8,"The application would receive the decoded information and also, information about the barcode as the type etc...",0
1568_1,The other way would be to invoke the scanner from my application as for the web search.,0
1570_1,"User opens my application, click a button, Visual Search gets opened, users scan a barcode, clicks on the thumbnail result and is redirected to my application with information on the code.",0
1570_2,Is it a good idea ?,0
1571_1,"Thank you very much, great phone !",0
1571_2,":-) Hello, thank you for this site.",0
1571_3,"The application would receive the decoded information and also, information about the barcode as the_ï¿__ more",0
1571_4,The design guidelines should be the law.,1
1572_1,"Don't allow ugly interfaces, be stricter on things like navigation, general look and feel, even animation.",1
1573_1,"Give developers good explanation what they do wrong, and enforce good design.",1
1573_2,"If something is unresponsive, it should not be allowed unless there is a clear and good reason for it.",1
1573_3,"Apps should take no longer than 2-3 seconds to start, and need to explain why they would take longer.",1
1573_4,Make the marketplace of the highest quality out there!,1
1573_5,"Support for WEBGL like the rest of the world - Microsoft have done this too many times - we as MS developers are starting to look stupid 5 years behind on the mobile market - Ballmer ""iPad's are just under powered PC's"", Gates ""the internet is just a fad"" enough admit you are wrong early rather than late it's much easier that way.",0
1573_6,The biggest problem I almost exclusively run into when working on WP7 apps is the layout performance of Silverlight.,0
1574_1,It's takes quite some effort to work around that problem.,0
1575_1,And according to web searches about this problem I felt that I'm not a lone with this.,0
1577_1,It'd be great if you would work on a solution to improve the situation.,1
1577_2,too often we come across a word in an app we might not know or we just want to confirm the meaning of it we colud look it up right where u r without the need to exit n go in to another app.,0
1577_3,with this mod we can enjoy the platform more the than ever before is to make in the landscape like the upcoming windows 8 or like the original tile home screen from up to down or down to up,0
1578_1,An address bar should be added to Calendar items to give the location of your appointment/meeting.,1
1578_2,This address should be visible on the Bing maps showing you the location of your calendar item.,1
1579_1,"Vice versa, you should be able to schedule via the Bing maps, adding a location on the maps and linking it to the Calendar.",1
1580_1,Return back a multi-task support (may be optional?),1
1580_2,will significal improve advanced users experience.,0
1580_3,"In current situation its almost impossible to create some kind of applications, such as different trackers, survilence etc",0
1580_4,A color picker control just like the one in the phone's settings would be really useful for apps which want to offer the user a choice of colors.,1
1580_5,"I know I can code one, but it should be one of the standard controls.",0
1580_6,The current IE mobile browser doesn't support keyup correctly.,0
1580_7,http://yves.vg/testcases/ie_mobi/keyup_event.html,0
1580_8,I'd like to show Youtube videos in my app.,1
1580_9,This is currently not really possible.,0
1580_10,I have to redirect the user to a web site which will then open the YouTube app which will then play the video.,0
1580_11,After the video the user has to press back twice to get to my app.,0
1581_1,That's annoying.,0
1581_2,"I would like to have control over the size, positioning and playback of a video.",1
1581_3,Others are having the same problem: http://stackoverflow.com/questions/4170587/how-to-launch-a-youtube-url-on-windows-phone-7 http://stackoverflow.com/questions/4272293/youtube-on-windows-phone-with-mediaelement,0
1581_4,"it so happens that when you type or are playing a game, a slight touch either on the back or search button takes you out of context.",0
1582_1,"there should be an option to change the working of these buttons to double click, so that a slight",1
1583_1,"Being unable to set up our own set of contacts to test with is incredibly frustrating, especially as the test set doesn't even cover all scenarios (none have photos, for example).",0
1583_2,Unable to scroll an online video back and forth.,0
1584_1,we have installed some certificates from sbs exchange-servers.,0
1584_2,some certificates was wrong.,0
1585_1,"at the current release there are no possibility to see or delete the certificates, which were installed at the phone.",0
1585_2,"we think, that an certificate manager would resolve the problem.",0
1585_3,"Allow for video camera control, start and stop recording from the touch screen instead of just the camera button.",1
1587_1,I have a gel impact case and it makes it difficult to start and stop video recording.,0
1588_1,"From time to time, our university also likes to submit applications which are in most of the cases not fully grown products but tech demos or prototypes.",0
1589_1,"However, there is no category for publishing apps in such a category and most of the users react unintelligibly and give bad reviews as they expect a fully grown product.",0
1589_2,A demo or prototype category like it exists on Android would solve this issue.,0
1589_3,"As of now the number of contacts that can be added to a group is restricted to 20, please remove the cap.",1
1589_4,Already music streaming is supported but only for single songs.,0
1589_5,would't it be great to add albums to SkyDrive and stream them directly from there.,1
1589_6,Prefferably the albums would be integrated in the music & videos hub similarly to jow SkyDrive pictures are integrated in pictures hub,0
1589_7,All notifications should exist in a pull down shade in iOS/Android style.,1
1589_8,The pull down shade should take on the color theme you have choosen for your phone.,1
1589_9,"Notifications should exist within the shade as black tiles and will illustrate the notification type and a short phrase from the email, sms text, facebook/twitter mention, etc.",1
1589_10,have a background agent enable all the time to execute an application event not execute them periodically,1
1589_11,"Ability to add a custom buttons to system call app, like in screenshots http://bit.ly/incomingScreen http://bit.ly/incallScreen click on button will launch some callback which will access to: 1.",0
1589_12,Access to call voice stream in/out 2.,0
1589_13,"Access to call controls, can initiate a new call, end exists, etc, all features provided by standard buttons on call page",0
1590_1,"currenty when you hit the Back button from the Folders (in the Mail app), it takes you back to Homescreen.",0
1590_2,Please fix this so that it goes back to Inbox (and not exit the app!),1
1590_3,"in addition to the current Alphabetical view, add Sorting options like: Sort by last installed, Sort by recently accessed.. Also it would be nice to have a shortcut screen like the fullscreen blue alphabet tiles, but with dates: 1 day ago, 1 week ago, 2 weeks ago...",1
1590_4,"Doing something like the actual WebBrowserTask, but with Uri pointing to file in IsolatedStorage",0
1591_1,Add a method to run another app passing params.,1
1591_2,there should be a function to costumise the tile depending on mood,1
1592_1,"if the homescreen's tile automaticaly arranged in recent , most used, favart, and latest updated.",0
1592_2,then it would be better,0
1594_1,"Let us buy internet, free sms or minutes in our career codes.",0
1594_2,"I really need this and i can't call every day custommer care support to see my balance, to buy net and etc.",1
1595_1,Let us call codes *...# I think it's one of the most important things here.,0
1595_2,"When i call those codes, i get answer after 2 minutes and i don't have an option to reply with my choise.",0
1595_3,:(,0
1595_4,"Now it is not possible to accept tcp connection, ie to build an internal web server or tcp socket server.",0
1596_1,android has it :( ....,0
1596_2,"Right now app titles of more than just a dozen characters or so just get clipped in many places in the phone ui: the marketplace app list, the installed apps list, and inside of pinned tiles.",0
